,Global_active_power,Global_reactive_power,Voltage,Global_intensity,Sub_metering_1,Sub_metering_2,Sub_metering_3,sub_metering_4,Temp (C)
2007-01-03 20:00:00,0.32626666666666676,0.15856666666666663,241.8855,1.5433333333333337,0.0,0.15,0.0,5.287777745,6.0
2007-01-03 21:00:00,1.1154333333333333,0.10590000000000002,241.40516666666664,4.743333333333334,0.0,0.4166666666666667,0.0,18.173888883333333,6.4
2007-01-03 22:00:00,0.9540333333333333,0.057633333333333335,243.69999999999996,3.9500000000000024,0.0,0.0,2.6666666666666665,13.23388895000001,6.0
2007-01-03 23:00:00,1.6685999999999999,0.1349666666666667,245.10299999999995,6.87333333333333,0.0,0.5833333333333334,8.633333333333333,18.593333599999994,5.1
2007-01-04 00:00:00,3.375066666666665,0.08090000000000001,239.73399999999995,14.089999999999996,8.483333333333333,9.533333333333333,0.0,38.234444350000004,5.0
2007-01-04 01:00:00,2.896733333333332,0.1213,238.34633333333332,12.103333333333337,9.033333333333333,0.3333333333333333,0.0,38.91222213333333,4.5
2007-01-04 02:00:00,2.387333333333335,0.09976666666666668,242.02399999999997,9.820000000000002,0.0,0.26666666666666666,0.0,39.52222226666667,4.4
2007-01-04 03:00:00,2.362033333333334,0.0848,241.00200000000004,9.729999999999997,0.0,0.0,0.0,39.36722214999999,4.7
2007-01-04 04:00:00,2.370033333333333,0.1272,239.96116666666666,9.809999999999995,0.0,0.6,0.0,38.90055534999999,4.5
2007-01-04 05:00:00,2.3452,0.0702,240.58599999999996,9.676666666666666,0.0,0.0,0.0,39.08666663333334,4.1
2007-01-04 06:00:00,2.3587333333333333,0.10676666666666669,239.93966666666662,9.733333333333329,0.0,0.4,0.0,38.91222238333334,4.3
2007-01-04 07:00:00,2.3262333333333336,0.09003333333333334,238.73299999999998,9.66333333333333,0.0,0.2,0.0,38.57055553333333,3.8
2007-01-04 08:00:00,2.403800000000001,0.07216666666666666,237.96383333333338,10.039999999999996,0.0,0.0,0.0,40.06333329999999,3.6
2007-01-04 09:00:00,2.6670666666666674,0.11713333333333337,237.74533333333326,11.223333333333331,0.0,0.6,16.633333333333333,27.217777950000006,4.5
2007-01-04 10:00:00,1.8980333333333346,0.0977,240.0778333333334,7.930000000000003,0.0,0.0,17.65,13.98388895,4.4
2007-01-04 11:00:00,2.0063333333333335,0.15926666666666675,241.0045,8.399999999999999,0.0,0.5333333333333333,17.8,15.105555673333331,3.6
2007-01-04 12:00:00,4.0665666666666676,0.2793333333333333,238.14766666666662,17.196666666666662,0.0,40.05,17.366666666666667,10.359444189999998,5.0
2007-01-04 13:00:00,3.5450666666666657,0.23093333333333335,239.39816666666658,14.943333333333332,0.0,35.0,17.55,6.534444324999998,5.2
2007-01-04 14:00:00,2.0131999999999994,0.14999999999999997,242.0286666666666,8.386666666666668,0.0,5.016666666666667,17.933333333333334,10.603333399999999,5.6
2007-01-04 15:00:00,0.8793000000000002,0.15053333333333332,243.30533333333335,3.7466666666666675,0.0,0.6666666666666666,7.6,6.3883333833333324,5.5
2007-01-04 16:00:00,3.2898,0.21766666666666665,239.99400000000003,13.78,0.0,25.816666666666666,17.633333333333333,11.379999953333332,5.1
2007-01-04 17:00:00,2.741300000000001,0.2536666666666667,237.6658333333333,11.61666666666667,0.0,4.133333333333334,17.3,24.254999916666673,4.7
2007-01-04 18:00:00,2.6054999999999993,0.12873333333333328,237.31500000000014,10.930000000000007,0.0,1.3,17.25,24.874999749999994,4.3
2007-01-04 19:00:00,2.8540666666666668,0.1364,236.58550000000014,12.049999999999994,0.0,0.16666666666666666,16.883333333333333,30.517777616666656,4.3
2007-01-04 20:00:00,1.498533333333333,0.20193333333333338,237.48083333333332,6.33333333333333,0.0,0.8333333333333334,0.0,24.14222223333334,4.5
2007-01-04 21:00:00,0.4788,0.08706666666666665,238.97050000000004,2.063333333333333,0.0,0.16666666666666666,0.0,7.813333340000001,4.4
2007-01-04 22:00:00,0.4196666666666668,0.17806666666666662,241.65599999999995,1.896666666666668,0.0,0.75,0.0,6.244444425,3.9
2007-01-04 23:00:00,0.5351333333333332,0.13013333333333332,244.34199999999996,2.3133333333333335,0.0,0.25,0.0,8.668888950000001,3.9
2007-01-05 00:00:00,1.9680333333333329,0.14376666666666668,242.6805,8.126666666666667,0.0,0.25,8.933333333333334,23.617222,1.8
2007-01-05 01:00:00,2.386833333333334,0.12039999999999998,240.30266666666668,9.859999999999992,0.0,0.43333333333333335,0.0,39.34722248333333,1.8
2007-01-05 02:00:00,2.3947333333333334,0.09700000000000002,242.60566666666665,9.816666666666666,0.0,0.0,0.0,39.912222183333334,1.9
2007-01-05 03:00:00,2.4156999999999993,0.14100000000000004,242.2771666666667,9.96666666666667,0.0,0.6333333333333333,0.0,39.62833346666666,2.2
2007-01-05 04:00:00,2.3970333333333325,0.08573333333333334,243.2278333333333,9.806666666666665,0.0,0.0,0.0,39.95055536666667,2.6
2007-01-05 05:00:00,2.407366666666666,0.14356666666666665,241.77,9.923333333333337,0.0,0.6,0.0,39.52277793333333,1.8
2007-01-05 06:00:00,2.367800000000001,0.06486666666666667,241.9153333333333,9.726666666666663,0.0,0.0,0.0,39.46333345000001,1.3
2007-01-05 07:00:00,2.3515333333333333,0.11196666666666667,239.56416666666672,9.763333333333337,0.0,0.21666666666666667,0.0,38.975555433333334,1.7
2007-01-05 08:00:00,2.3169333333333335,0.0912,238.57783333333333,9.643333333333327,0.0,0.4,0.0,38.21555564999999,2.1
2007-01-05 09:00:00,2.3642,0.096,238.22783333333336,9.88333333333333,0.0,0.0,0.7,38.70333340000002,2.5
2007-01-05 10:00:00,2.656033333333334,0.10266666666666666,237.63866666666667,11.169999999999993,0.0,0.6166666666666667,9.55,34.10055550666666,1.8
2007-01-05 11:00:00,0.35583333333333333,0.12116666666666664,240.24300000000008,1.6533333333333329,0.0,0.0,0.0,5.930555548333332,2.1
2007-01-05 12:00:00,0.35439999999999994,0.13939999999999994,241.53850000000008,1.6500000000000012,0.0,0.6166666666666667,0.0,5.290000010000001,1.9
2007-01-05 13:00:00,0.34176666666666666,0.12846666666666667,242.37983333333335,1.5466666666666666,0.0,0.0,0.0,5.696111196666668,2.0
2007-01-05 14:00:00,0.3773333333333333,0.11650000000000003,246.07966666666667,1.656666666666666,0.0,0.15,0.0,6.1388888733333316,2.3
2007-01-05 15:00:00,0.4778333333333334,0.19176666666666667,244.82433333333333,2.1933333333333334,0.0,0.48333333333333334,0.0,7.480555628333335,2.6
2007-01-05 16:00:00,0.8364999999999999,0.1019,243.49166666666673,3.6066666666666682,0.0,0.0,6.25,7.6916667966666665,3.8
2007-01-05 17:00:00,2.2407333333333335,0.17266666666666666,237.31700000000004,9.45,0.0,0.6,17.266666666666666,19.478889056666667,5.1
2007-01-05 18:00:00,2.3995999999999995,0.05693333333333332,234.95600000000002,10.143333333333329,0.0,0.0,16.916666666666668,23.076666799999995,5.1
2007-01-05 19:00:00,2.0389000000000004,0.22303333333333333,236.4261666666666,8.709999999999999,0.08333333333333333,0.5833333333333334,5.516666666666667,27.79833318333333,5.6
2007-01-05 20:00:00,2.9756999999999993,0.10086666666666669,237.75899999999993,12.54333333333333,14.666666666666666,0.11666666666666667,8.9,25.911666799999995,6.8
2007-01-05 21:00:00,2.674399999999999,0.11016666666666665,237.30216666666672,11.25333333333333,8.366666666666667,0.1,17.266666666666666,18.839999866666673,7.3
2007-01-05 22:00:00,2.3847000000000005,0.12250000000000001,239.2475000000001,9.986666666666666,1.6,0.5166666666666667,17.533333333333335,20.095000099999996,7.7
2007-01-05 23:00:00,1.7388333333333335,0.10236666666666669,241.54583333333343,7.163333333333332,0.0,0.0,17.866666666666667,11.113889,6.0
2007-01-06 00:00:00,1.4930666666666668,0.13743333333333335,240.65033333333338,6.173333333333329,0.0,0.6166666666666667,17.733333333333334,6.534444623333333,5.8
2007-01-06 01:00:00,0.4334666666666667,0.10833333333333335,241.34383333333335,1.8999999999999992,0.0,0.0,2.183333333333333,5.04111101,5.5
2007-01-06 02:00:00,0.33333333333333326,0.1805666666666667,245.79583333333338,1.5666666666666662,0.0,0.5666666666666667,0.0,4.988888936666668,5.2
2007-01-06 03:00:00,0.31286666666666657,0.14486666666666664,245.0711666666666,1.4566666666666666,0.0,0.08333333333333333,0.0,5.131111111666669,5.1
2007-01-06 04:00:00,0.3035666666666667,0.12133333333333336,243.90166666666664,1.3733333333333342,0.0,0.05,0.0,5.009444410000001,5.6
2007-01-06 05:00:00,0.33526666666666677,0.1758666666666667,243.10566666666674,1.5633333333333317,0.0,0.5666666666666667,0.0,5.021111133333334,6.2
2007-01-06 06:00:00,0.29873333333333324,0.10613333333333334,242.81833333333327,1.3366666666666673,0.0,0.0,0.0,4.978888874999996,5.7
2007-01-06 07:00:00,0.3369999999999999,0.16703333333333334,241.5416666666666,1.6066666666666665,0.0,0.6333333333333333,0.0,4.983333296666667,5.4
2007-01-06 08:00:00,0.29540000000000005,0.10449999999999998,241.38966666666664,1.336666666666667,0.0,0.0,0.0,4.923333328333333,5.8
2007-01-06 09:00:00,0.6231333333333335,0.13993333333333338,241.00083333333333,2.680000000000001,0.0,0.43333333333333335,0.0,9.952222203333331,6.1
2007-01-06 10:00:00,1.5255666666666665,0.10440000000000005,237.748,6.446666666666668,0.0,0.23333333333333334,0.0,25.192777883333335,5.0
2007-01-06 11:00:00,2.592199999999999,0.07756666666666669,233.69983333333332,11.073333333333327,0.0,0.0,16.183333333333334,27.020000016666675,6.6
2007-01-06 12:00:00,4.002933333333332,0.2655666666666667,231.76716666666664,17.496666666666666,22.15,0.6166666666666667,16.483333333333334,27.465555599999995,6.6
2007-01-06 13:00:00,1.8904333333333334,0.10333333333333337,237.48849999999996,8.086666666666668,0.11666666666666667,0.0,17.283333333333335,14.1072223,5.8
2007-01-06 14:00:00,1.6995666666666667,0.16636666666666663,239.65883333333323,7.196666666666664,0.0,0.6333333333333333,17.583333333333332,10.109444359999998,6.4
2007-01-06 15:00:00,1.1487000000000003,0.08076666666666668,240.00916666666654,4.893333333333336,0.0,0.0,4.466666666666667,14.678333383333333,6.3
2007-01-06 16:00:00,0.8812666666666666,0.10630000000000003,238.176,3.826666666666666,0.0,0.38333333333333336,0.0,14.3044444,6.3
2007-01-06 17:00:00,0.8989666666666667,0.09753333333333333,235.3493333333333,3.9200000000000035,0.0,0.25,0.0,14.732777766666665,5.2
2007-01-06 18:00:00,0.8555333333333335,0.07150000000000002,236.26199999999997,3.693333333333336,0.0,0.0,0.0,14.258888916666667,4.9
2007-01-06 19:00:00,1.8340333333333338,0.23323333333333332,234.72916666666669,8.006666666666668,0.0,0.6333333333333333,0.0,29.933888683333326,4.7
2007-01-06 20:00:00,1.0151333333333334,0.10650000000000007,237.99566666666664,4.519999999999999,0.0,0.0,0.0,16.918888983333332,4.4
2007-01-06 21:00:00,1.0125333333333333,0.18069999999999994,240.1303333333332,4.496666666666667,0.0,0.6333333333333333,0.0,16.242222149999996,4.8
2007-01-06 22:00:00,0.5116666666666665,0.08499999999999998,240.06966666666665,2.209999999999999,0.0,0.0,0.0,8.527777806666666,4.9
2007-01-06 23:00:00,0.5052666666666665,0.13836666666666664,242.45066666666662,2.1933333333333342,0.0,0.36666666666666664,2.716666666666667,5.337777815000002,3.8
2007-01-07 00:00:00,0.9031999999999997,0.11786666666666666,241.29449999999997,3.796666666666668,0.0,0.26666666666666666,9.816666666666666,4.970000076666666,4.9
2007-01-07 01:00:00,0.2964333333333334,0.10863333333333333,243.06966666666668,1.3099999999999994,0.0,0.0,0.0,4.9405555033333295,4.9
2007-01-07 02:00:00,0.35240000000000005,0.21423333333333341,247.07900000000004,1.7100000000000004,0.0,0.6333333333333333,0.0,5.239999968333333,4.9
2007-01-07 03:00:00,0.2986666666666666,0.12910000000000002,247.35316666666665,1.4300000000000013,0.0,0.0,0.0,4.977777903333334,4.5
2007-01-07 04:00:00,0.35586666666666655,0.2144333333333333,246.389,1.7433333333333338,0.0,0.6333333333333333,0.0,5.297777783333333,4.6
2007-01-07 05:00:00,0.28536666666666666,0.1046666666666667,244.87633333333332,1.3333333333333344,0.0,0.0,0.0,4.756111061666666,4.4
2007-01-07 06:00:00,0.3383,0.17229999999999995,246.0223333333334,1.6066666666666676,0.0,0.16666666666666666,0.0,5.471666741666667,4.5
2007-01-07 07:00:00,0.31273333333333325,0.14053333333333332,243.4453333333333,1.4066666666666672,0.0,0.45,0.0,4.7622222333333335,4.6
2007-01-07 08:00:00,0.3100333333333334,0.1364,243.94266666666672,1.3966666666666656,0.0,0.0,0.0,5.167222201666666,5.7
2007-01-07 09:00:00,0.3756000000000001,0.17996666666666664,243.32233333333326,1.7933333333333334,0.0,0.6333333333333333,0.0,5.626666676666667,6.1
2007-01-07 10:00:00,1.0414333333333334,0.1089,239.90166666666667,4.463333333333336,0.0,0.0,10.366666666666667,6.990555584999999,6.1
2007-01-07 11:00:00,1.0684333333333333,0.1963,239.42850000000004,4.72,0.0,7.5,3.9,6.407222241666667,6.3
2007-01-07 12:00:00,0.5515666666666666,0.16146666666666668,238.81066666666672,2.523333333333332,0.0,0.06666666666666667,0.0,9.126111136666667,6.6
2007-01-07 13:00:00,3.3319333333333323,0.20839999999999997,236.68050000000002,14.236666666666666,8.216666666666667,23.883333333333333,15.816666666666666,7.615555448333333,9.8
2007-01-07 14:00:00,2.5331,0.1876666666666667,242.71416666666664,10.499999999999998,8.3,8.25,18.033333333333335,7.635000261666667,9.5
2007-01-07 15:00:00,3.7707666666666673,0.24623333333333333,241.25300000000001,15.839999999999993,0.0,32.95,17.816666666666666,12.079444183333335,9.7
2007-01-07 16:00:00,2.2807666666666666,0.1686666666666667,240.26033333333322,9.533333333333328,0.0,0.8166666666666667,17.683333333333334,19.512777766666662,9.2
2007-01-07 17:00:00,2.4047333333333336,0.08026666666666668,235.31616666666676,10.190000000000001,0.0,3.2333333333333334,16.966666666666665,19.878888916666668,8.4
2007-01-07 18:00:00,5.211533333333333,0.3809666666666667,231.59566666666663,22.620000000000005,0.0,31.883333333333333,16.45,38.52555558333334,7.6
2007-01-07 19:00:00,2.916466666666667,0.2621333333333334,234.585,12.510000000000003,0.6666666666666666,0.55,16.883333333333333,30.507777816666668,7.9
2007-01-07 20:00:00,3.5232,0.11600000000000002,234.877,15.090000000000003,7.416666666666667,0.45,16.9,33.95333330000001,7.7
2007-01-07 21:00:00,4.738366666666666,0.21940000000000007,235.7148333333333,20.183333333333337,8.516666666666667,22.583333333333332,17.033333333333335,30.839444399999994,6.9
2007-01-07 22:00:00,2.1289,0.08159999999999999,241.22833333333332,8.816666666666668,0.0,0.35,17.833333333333332,17.298333266666667,6.8
2007-01-07 23:00:00,1.4638666666666664,0.16509999999999997,242.49949999999998,6.029999999999998,0.0,0.9833333333333333,18.0,5.41444438,6.5
2007-01-08 00:00:00,1.3604666666666667,0.0768,242.44966666666667,5.569999999999997,0.0,0.3,17.983333333333334,4.3911112433333335,6.3
2007-01-08 01:00:00,1.3506666666666667,0.08170000000000001,240.81533333333329,5.573333333333334,0.0,0.21666666666666667,17.766666666666666,4.52777776,3.9
2007-01-08 02:00:00,1.3848333333333336,0.12736666666666668,241.3186666666667,5.696666666666667,0.0,0.8,17.816666666666666,4.463888839999999,4.0
2007-01-08 03:00:00,1.3568999999999993,0.07916666666666665,241.6354999999999,5.5633333333333335,0.0,0.16666666666666666,17.866666666666667,4.581666636666667,3.8
2007-01-08 04:00:00,1.3759000000000003,0.11376666666666667,241.19700000000003,5.670000000000003,0.0,0.85,17.816666666666666,4.2649999633333335,4.0
2007-01-08 05:00:00,1.1045333333333334,0.08403333333333333,239.22999999999996,4.5966666666666605,0.0,0.0,13.8,4.608889059999998,4.0
2007-01-08 06:00:00,0.46813333333333323,0.08879999999999999,242.70233333333334,2.0933333333333333,0.0,0.25,0.0,7.552222118333334,3.5
2007-01-08 07:00:00,1.0126333333333333,0.13410000000000002,240.4731666666666,4.313333333333334,0.0,0.4166666666666667,2.183333333333333,14.277222233333335,3.9
2007-01-08 08:00:00,2.1394999999999995,0.0995,237.7118333333333,8.966666666666672,0.0,0.0,16.883333333333333,18.775000016666674,4.0
2007-01-08 09:00:00,1.6646333333333334,0.1572666666666667,237.17799999999994,6.993333333333333,0.0,0.6666666666666666,12.5,14.577222303333334,4.5
2007-01-08 10:00:00,1.2966333333333333,0.0546,237.5906666666667,5.383333333333329,0.0,0.0,17.3,4.31055547,4.9
2007-01-08 11:00:00,1.1751000000000005,0.17073333333333332,238.26583333333338,5.033333333333333,0.0,0.4166666666666667,12.866666666666667,6.301666538333334,5.7
2007-01-08 12:00:00,0.3289333333333333,0.10466666666666666,239.03716666666662,1.5366666666666668,0.0,0.23333333333333334,0.0,5.248888918333333,6.0
2007-01-08 13:00:00,0.6432000000000002,0.11866666666666666,237.5370000000001,2.8766666666666665,0.0,0.0,0.0,10.719999954999997,5.9
2007-01-08 14:00:00,1.8508999999999998,0.13126666666666673,241.4446666666667,7.713333333333337,0.0,0.65,16.7,13.49833349,6.2
2007-01-08 15:00:00,1.8851000000000007,0.0892,242.69266666666667,7.793333333333332,0.0,0.0,18.016666666666666,13.401666600000002,5.9
2007-01-08 16:00:00,2.122433333333334,0.25643333333333335,241.48533333333336,8.893333333333336,0.0,0.6166666666666667,17.85,16.90722212666667,5.8
2007-01-08 17:00:00,1.8981000000000001,0.14829999999999993,237.58100000000002,7.980000000000003,0.0,0.05,17.283333333333335,14.301666673333331,4.6
2007-01-08 18:00:00,2.907966666666666,0.23813333333333334,234.96816666666672,12.373333333333335,0.0,0.0,16.933333333333334,31.532777700000008,4.8
2007-01-08 19:00:00,2.7940666666666676,0.39160000000000006,234.9206666666667,11.976666666666665,0.0,0.6833333333333333,16.916666666666668,28.967777799999986,5.2
